enrollment_id,enrollment_date,company_id,course_id,city,state,city_tier,gender,age_group,referral_source,payment_mode,device_type,original_price_inr,discount_pct,discount_amount_inr,final_price_inr,gst_amount_inr,net_revenue_inr,platform_cost_inr,gross_profit_inr,gross_margin_pct,course_completed,student_rating,refund_issued,support_tickets_raised
EDU00248,2023-08-12,4,20,Coimbatore,Tamil Nadu,Tier 2,Other,45+,YouTube,EMI,Desktop,8999,10,899.9,8099.1,1457.84,6641.26,2929.55,3711.71,55.89,Yes,3.7,No,0
EDU00019,2023-12-14,8,11,Faridabad,Delhi NCR,Tier 2,Female,35-44,Word of Mouth,UPI,Desktop,12999,25,3249.75,9749.25,1754.87,7994.38,4212.25,3782.13,47.31,Yes,4.4,No,0
EDU02170,2024-12-27,15,3,Nashik,Maharashtra,Tier 2,Female,45+,School/College Partnership,Wallet,Mobile,7499,0,0,7499,1349.82,6149.18,3050.24,3098.94,50.4,Yes,3.8,No,0
EDU01971,2024-03-05,15,12,Madurai,Tamil Nadu,Tier 3,Female,25-34,Word of Mouth,EMI,Desktop,4999,20,999.8,3999.2,719.86,3279.34,1333.87,1945.47,59.33,No,,No,0
EDU02233,2024-01-03,15,15,Coimbatore,Tamil Nadu,Tier 2,Other,25-34,WhatsApp,Net Banking,Desktop,29999,0,0,29999,5399.82,24599.18,9797.81,14801.37,60.17,Yes,3.8,No,0
EDU00812,2023-11-18,12,3,Faridabad,Delhi NCR,Tier 2,Female,13-17,Instagram,UPI,Tablet,7499,5,374.95,7124.05,1282.33,5841.72,2533.02,3308.7,56.64,No,,Yes,0
EDU01301,2024-03-08,6,21,Jaipur,Rajasthan,Tier 2,Female,13-17,Direct/Organic,Debit Card,Tablet,8999,20,1799.8,7199.2,1295.86,5903.34,2575.22,3328.12,56.38,No,,No,0
EDU01336,2023-03-08,7,14,Madurai,Tamil Nadu,Tier 3,Female,35-44,Direct/Organic,Net Banking,Mobile,6999,30,2099.7,4899.3,881.87,4017.43,1996.66,2020.77,50.3,Yes,3.1,No,0
EDU02413,2024-03-07,3,9,Faridabad,Delhi NCR,Tier 2,Female,45+,Google Ads,UPI,Desktop,19999,20,3999.8,15999.2,2879.86,13119.34,6908.89,6210.45,47.34,Yes,,No,1
EDU00261,2023-11-14,9,11,Noida,Delhi NCR,Tier 1,Other,13-17,School/College Partnership,Wallet,Desktop,12999,25,3249.75,9749.25,1754.87,7994.38,3281.05,4713.33,58.96,Yes,,No,0
EDU01805,2023-09-11,6,23,Noida,Delhi NCR,Tier 1,Female,45+,Instagram,Debit Card,Tablet,11999,30,3599.7,8399.3,1511.87,6887.43,2758,4129.43,59.96,Yes,4.1,No,1
EDU01571,2024-01-27,13,20,Faridabad,Delhi NCR,Tier 2,Other,25-34,Word of Mouth,Credit Card,Mobile,8999,10,899.9,8099.1,1457.84,6641.26,3072.81,3568.45,53.73,No,,No,1
EDU02230,2023-02-19,7,9,Noida,Delhi NCR,Tier 1,Other,35-44,YouTube,Net Banking,Mobile,19999,10,1999.9,17999.1,3239.84,14759.26,5153.04,9606.22,65.09,Yes,,No,0
EDU00185,2023-10-01,11,6,Mysuru,Karnataka,Tier 2,Other,13-17,Direct/Organic,Debit Card,Mobile,8499,40,3399.6,5099.4,917.89,4181.51,2040.26,2141.25,51.21,Yes,4.4,No,0
EDU01744,2024-01-25,10,9,Nagpur,Maharashtra,Tier 2,Male,18-24,Email Campaign,Debit Card,Mobile,19999,50,9999.5,9999.5,1799.91,8199.59,4706.56,3493.03,42.6,Yes,4.7,No,1
EDU01631,2024-10-24,14,4,Chennai,Tamil Nadu,Tier 1,Male,25-34,Google Ads,Net Banking,Tablet,6999,0,0,6999,1259.82,5739.18,2929.62,2809.56,48.95,Yes,3.3,No,0
EDU01717,2023-05-05,15,4,Pune,Maharashtra,Tier 1,Male,13-17,YouTube,EMI,Tablet,6999,50,3499.5,3499.5,629.91,2869.59,1272.44,1597.15,55.66,Yes,3.5,No,0
EDU00521,2023-04-26,5,24,Howrah,West Bengal,Tier 3,Female,35-44,Instagram,EMI,Tablet,22999,50,11499.5,11499.5,2069.91,9429.59,5072.45,4357.14,46.21,No,,No,1
EDU02017,2024-06-15,4,8,Mangaluru,Karnataka,Tier 3,Male,45+,Instagram,UPI,Tablet,4999,0,0,4999,899.82,4099.18,1622.28,2476.9,60.42,Yes,3.4,No,0
EDU01659,2023-02-25,7,2,Vadodara,Gujarat,Tier 3,Female,18-24,Email Campaign,Debit Card,Tablet,9999,40,3999.6,5999.4,1079.89,4919.51,2595.94,2323.57,47.23,Yes,4,No,0
EDU01613,2024-02-12,8,15,Pune,Maharashtra,Tier 1,Other,45+,WhatsApp,Wallet,Mobile,29999,20,5999.8,23999.2,4319.86,19679.34,6005.31,13674.03,69.48,Yes,3.6,No,1
EDU02127,2024-04-05,9,29,Vadodara,Gujarat,Tier 3,Female,25-34,Email Campaign,Debit Card,Desktop,6999,10,699.9,6299.1,1133.84,5165.26,2190.72,2974.54,57.59,Yes,4.1,No,0
EDU02487,2023-05-09,2,5,Ghaziabad,Delhi NCR,Tier 2,Other,35-44,WhatsApp,Credit Card,Mobile,14999,10,1499.9,13499.1,2429.84,11069.26,5333.67,5735.59,51.82,No,,No,1
EDU00608,2024-06-16,3,26,Hyderabad,Telangana,Tier 1,Female,45+,Email Campaign,EMI,Tablet,12999,10,1299.9,11699.1,2105.84,9593.26,4356.27,5236.99,54.59,Yes,,No,0
EDU00231,2023-12-18,3,20,Madurai,Tamil Nadu,Tier 3,Other,35-44,Email Campaign,UPI,Desktop,8999,10,899.9,8099.1,1457.84,6641.26,2745.85,3895.41,58.65,Yes,4,No,0
EDU00332,2024-09-24,11,22,Faridabad,Delhi NCR,Tier 2,Female,45+,Word of Mouth,Debit Card,Tablet,24999,20,4999.8,19999.2,3599.86,16399.34,8795.65,7603.69,46.37,Yes,,No,0
EDU01441,2024-07-23,7,6,Warangal,Telangana,Tier 3,Other,18-24,Direct/Organic,Net Banking,Mobile,8499,40,3399.6,5099.4,917.89,4181.51,2669.51,1512,36.16,No,,No,1
EDU01928,2023-09-04,3,17,Faridabad,Delhi NCR,Tier 2,Other,45+,WhatsApp,UPI,Tablet,16999,0,0,16999,3059.82,13939.18,6046.19,7892.99,56.62,Yes,3.9,No,2
EDU01092,2023-03-22,14,1,Mysuru,Karnataka,Tier 2,Female,13-17,WhatsApp,UPI,Mobile,24999,15,3749.85,21249.15,3824.85,17424.3,7185.07,10239.23,58.76,Yes,3.7,No,0
EDU01102,2023-11-24,2,28,Mangaluru,Karnataka,Tier 3,Female,35-44,Direct/Organic,Debit Card,Desktop,18999,25,4749.75,14249.25,2564.86,11684.39,4918.68,6765.71,57.9,Yes,3.6,No,0
EDU01130,2023-08-23,5,10,Nashik,Maharashtra,Tier 2,Other,25-34,Direct/Organic,Debit Card,Desktop,34999,0,0,34999,6299.82,28699.18,14253.35,14445.83,50.34,Yes,4.1,No,0
EDU00462,2024-09-29,13,14,Jodhpur,Rajasthan,Tier 3,Female,18-24,Google Ads,Debit Card,Mobile,6999,30,2099.7,4899.3,881.87,4017.43,2041.56,1975.87,49.18,No,,No,2
EDU00959,2023-02-26,4,28,Nashik,Maharashtra,Tier 2,Female,25-34,Google Ads,UPI,Tablet,18999,30,5699.7,13299.3,2393.87,10905.43,4572,6333.43,58.08,Yes,3.9,No,0
EDU01663,2023-07-15,5,6,Ghaziabad,Delhi NCR,Tier 2,Other,13-17,Word of Mouth,Wallet,Mobile,8499,50,4249.5,4249.5,764.91,3484.59,1725.32,1759.27,50.49,No,,No,1
EDU00560,2023-08-24,15,26,Noida,Delhi NCR,Tier 1,Male,35-44,Word of Mouth,Credit Card,Desktop,12999,30,3899.7,9099.3,1637.87,7461.43,3065.27,4396.16,58.92,Yes,4.1,No,0
EDU02337,2024-08-29,13,29,Mumbai,Maharashtra,Tier 1,Other,13-17,Word of Mouth,Net Banking,Tablet,6999,15,1049.85,5949.15,1070.85,4878.3,1739.87,3138.43,64.33,Yes,3.9,No,1
EDU01520,2023-11-11,2,11,Mangaluru,Karnataka,Tier 3,Male,25-34,Email Campaign,UPI,Mobile,12999,0,0,12999,2339.82,10659.18,4132.7,6526.48,61.23,No,,Yes,1
EDU02141,2024-03-11,11,2,Jodhpur,Rajasthan,Tier 3,Male,45+,Email Campaign,Wallet,Tablet,9999,0,0,9999,1799.82,8199.18,3444.71,4754.47,57.99,Yes,,No,0
EDU02412,2024-05-26,15,18,Noida,Delhi NCR,Tier 1,Male,35-44,Word of Mouth,Wallet,Mobile,11999,5,599.95,11399.05,2051.83,9347.22,3941.47,5405.75,57.83,No,,No,2
EDU02033,2024-10-18,2,9,Nashik,Maharashtra,Tier 2,Male,13-17,WhatsApp,Wallet,Desktop,19999,10,1999.9,17999.1,3239.84,14759.26,7063.07,7696.19,52.14,No,,No,0
EDU02499,2024-07-27,7,10,Mumbai,Maharashtra,Tier 1,Female,35-44,Google Ads,Debit Card,Mobile,34999,0,0,34999,6299.82,28699.18,9624.54,19074.64,66.46,Yes,4,No,0
EDU02098,2023-11-24,14,17,Jaipur,Rajasthan,Tier 2,Other,13-17,WhatsApp,Net Banking,Tablet,16999,0,0,16999,3059.82,13939.18,6751.24,7187.94,51.57,Yes,3.8,No,0
EDU02362,2024-11-19,8,20,Vadodara,Gujarat,Tier 3,Male,13-17,Instagram,UPI,Mobile,8999,30,2699.7,6299.3,1133.87,5165.43,2266.84,2898.59,56.12,No,,No,1
EDU00070,2023-11-11,7,1,Ahmedabad,Gujarat,Tier 1,Female,25-34,Direct/Organic,Net Banking,Mobile,24999,0,0,24999,4499.82,20499.18,6628.83,13870.35,67.66,Yes,3.4,No,0
EDU01573,2023-09-28,14,27,Mumbai,Maharashtra,Tier 1,Other,35-44,YouTube,UPI,Mobile,14999,0,0,14999,2699.82,12299.18,4590,7709.18,62.68,Yes,3.9,No,0
EDU00809,2024-08-09,5,25,Howrah,West Bengal,Tier 3,Other,35-44,School/College Partnership,EMI,Mobile,7999,30,2399.7,5599.3,1007.87,4591.43,1766.12,2825.31,61.53,Yes,4.8,No,0
EDU00012,2024-10-02,4,11,Bengaluru,Karnataka,Tier 1,Other,13-17,Email Campaign,Net Banking,Mobile,12999,10,1299.9,11699.1,2105.84,9593.26,4260.25,5333.01,55.59,No,,No,0
EDU02026,2023-03-13,3,3,Chennai,Tamil Nadu,Tier 1,Male,45+,YouTube,EMI,Tablet,7499,40,2999.6,4499.4,809.89,3689.51,1665.99,2023.52,54.85,No,,Yes,0
EDU02193,2024-12-08,14,6,Mysuru,Karnataka,Tier 2,Male,25-34,YouTube,UPI,Desktop,8499,0,0,8499,1529.82,6969.18,3106.05,3863.13,55.43,Yes,3.3,No,0
EDU00918,2024-03-09,7,10,AHMEDABAD,Gujarat,Tier 1,Male,45+,Email Campaign,Debit Card,Tablet,34999,30,10499.7,24499.3,4409.87,20089.43,6115.04,13974.39,69.56,Yes,4,No,0
EDU01452,2023-04-08,9,27,Madurai,Tamil Nadu,Tier 3,Male,18-24,Word of Mouth,UPI,Mobile,14999,50,7499.5,7499.5,1349.91,6149.59,3265.81,2883.78,46.89,No,,No,0
EDU00177,2023-09-20,5,11,Jodhpur,Rajasthan,Tier 3,Female,18-24,Instagram,EMI,Tablet,12999,25,3249.75,9749.25,1754.87,7994.38,3034.86,4959.52,62.04,Yes,3.4,No,0
EDU00995,2024-08-04,11,23,Warangal,Telangana,Tier 3,Male,13-17,School/College Partnership,Wallet,Desktop,11999,20,2399.8,9599.2,1727.86,7871.34,3191.48,4679.86,59.45,No,,No,1
EDU01256,2024-03-20,14,2,Vadodara,Gujarat,Tier 3,Male,35-44,Direct/Organic,Credit Card,Desktop,9999,30,2999.7,6999.3,1259.87,5739.43,1671.12,4068.31,70.88,No,,No,1
EDU01665,2023-12-23,12,20,Ghaziabad,Delhi NCR,Tier 2,Female,13-17,Instagram,EMI,Desktop,8999,0,0,8999,1619.82,7379.18,3372.16,4007.02,54.3,Yes,4.1,No,0
EDU02192,2024-12-24,8,14,Jodhpur,Rajasthan,Tier 3,Male,45+,WhatsApp,Debit Card,Tablet,6999,0,0,6999,1259.82,5739.18,2433.8,3305.38,57.59,Yes,,No,0
EDU01791,2024-06-17,3,27,Mysuru,Karnataka,Tier 2,Other,25-34,Instagram,EMI,Desktop,14999,15,2249.85,12749.15,2294.85,10454.3,5439.22,5015.08,47.97,Yes,3.5,No,1
EDU00157,2024-10-12,11,3,Kolkata,West Bengal,Tier 1,Other,18-24,YouTube,Credit Card,Tablet,7499,10,749.9,6749.1,1214.84,5534.26,2443.14,3091.12,55.85,Yes,3.5,No,0
EDU01461,2023-03-16,7,9,Mysuru,Karnataka,Tier 2,Female,25-34,Google Ads,Net Banking,Tablet,19999,0,0,19999,3599.82,16399.18,6875.73,9523.45,58.07,No,,No,1
EDU02047,2024-08-06,5,13,Madurai,Tamil Nadu,Tier 3,Male,18-24,YouTube,Credit Card,Desktop,15999,10,1599.9,14399.1,2591.84,11807.26,4834.16,6973.1,59.06,No,,No,0
EDU01851,2023-01-13,10,11,Vadodara,Gujarat,Tier 3,Male,13-17,Word of Mouth,EMI,Mobile,12999,40,5199.6,7799.4,1403.89,6395.51,3874.62,2520.89,39.42,Yes,4.2,No,0
EDU02304,2024-03-08,5,3,Mysuru,Karnataka,Tier 2,Male,45+,YouTube,Debit Card,Mobile,7499,10,749.9,6749.1,1214.84,5534.26,2546.24,2988.02,53.99,Yes,3.8,No,0
EDU02006,2024-04-26,14,27,Vadodara,Gujarat,Tier 3,Male,35-44,Word of Mouth,Debit Card,Tablet,14999,10,1499.9,13499.1,2429.84,11069.26,5519.38,5549.88,50.14,Yes,3.9,No,0
EDU01186,2024-06-29,15,23,Mangaluru,Karnataka,Tier 3,Female,45+,Instagram,Debit Card,Mobile,11999,0,0,11999,2159.82,9839.18,5090.12,4749.06,48.27,No,,No,1
EDU01007,2023-04-29,8,17,Jaipur,Rajasthan,Tier 2,Other,13-17,Email Campaign,Wallet,Desktop,16999,15,2549.85,14449.15,2600.85,11848.3,6032.75,5815.55,49.08,Yes,,No,1
EDU00561,2024-03-20,8,3,Howrah,West Bengal,Tier 3,Female,45+,Google Ads,Net Banking,Tablet,7499,0,0,7499,1349.82,6149.18,2694.05,3455.13,56.19,Yes,4.2,No,0
EDU02257,2023-10-16,14,14,Howrah,West Bengal,Tier 3,Female,13-17,YouTube,Debit Card,Mobile,6999,0,0,6999,1259.82,5739.18,2403.7,3335.48,58.12,No,,No,0
EDU00911,2024-09-02,1,23,Faridabad,Delhi NCR,Tier 2,Female,25-34,Word of Mouth,Net Banking,Mobile,11999,10,1199.9,10799.1,1943.84,8855.26,4417.81,4437.45,50.11,No,,Yes,0
EDU01312,2024-06-06,1,25,New Delhi,Delhi NCR,Tier 1,Male,35-44,Word of Mouth,Credit Card,Tablet,7999,10,799.9,7199.1,1295.84,5903.26,2218.39,3684.87,62.42,No,,Yes,0
EDU02050,2024-02-25,6,2,Howrah,West Bengal,Tier 3,Female,45+,WhatsApp,Credit Card,Mobile,9999,15,1499.85,8499.15,1529.85,6969.3,3610.82,3358.48,48.19,Yes,4.8,No,1
EDU00270,2023-07-20,14,11,Jodhpur,Rajasthan,Tier 3,Other,25-34,Google Ads,Debit Card,Mobile,12999,0,0,12999,2339.82,10659.18,4195.55,6463.63,60.64,No,,Yes,1
EDU01994,2023-08-10,4,21,Surat,Gujarat,Tier 2,Male,45+,YouTube,Credit Card,Mobile,8999,10,899.9,8099.1,1457.84,6641.26,3295.35,3345.91,50.38,Yes,,No,0
EDU00266,2024-06-05,12,7,New Delhi,Delhi NCR,Tier 1,Male,18-24,Google Ads,EMI,Tablet,8999,0,0,8999,1619.82,7379.18,2737.87,4641.31,62.9,Yes,3.8,No,1
EDU00915,2023-06-06,4,12,Pune,Maharashtra,Tier 1,Male,18-24,School/College Partnership,Debit Card,Desktop,4999,5,249.95,4749.05,854.83,3894.22,1377.67,2516.55,64.62,Yes,3.5,No,0
EDU02279,2024-03-14,11,23,Chennai,Tamil Nadu,Tier 1,Female,13-17,YouTube,Net Banking,Mobile,11999,20,2399.8,9599.2,1727.86,7871.34,2527.08,5344.26,67.9,No,,No,1
EDU02232,2023-05-23,10,1,Surat,Gujarat,Tier 2,Female,45+,School/College Partnership,EMI,Tablet,24999,50,12499.5,12499.5,2249.91,10249.59,5225.19,5024.4,49.02,No,,No,1
EDU02486,2023-04-06,12,2,New Delhi,Delhi NCR,Tier 1,Male,35-44,YouTube,Net Banking,Tablet,9999,40,3999.6,5999.4,1079.89,4919.51,2290,2629.51,53.45,Yes,,No,1
EDU00874,2024-10-19,6,3,Gurugram,Delhi NCR,Tier 1,Other,35-44,School/College Partnership,EMI,Tablet,7499,0,0,7499,1349.82,6149.18,2676.76,3472.42,56.47,Yes,3.2,No,0
EDU02094,2023-01-11,5,23,Bengaluru,Karnataka,Tier 1,Male,25-34,Email Campaign,UPI,Mobile,11999,15,1799.85,10199.15,1835.85,8363.3,3608.61,4754.69,56.85,Yes,3.4,No,0
EDU00476,2024-04-07,4,7,Madurai,Tamil Nadu,Tier 3,Male,45+,WhatsApp,EMI,Tablet,8999,25,2249.75,6749.25,1214.87,5534.38,2788.22,2746.16,49.62,Yes,4.7,No,1
EDU01653,2023-03-03,4,1,Chennai,Tamil Nadu,Tier 1,Other,45+,Word of Mouth,Wallet,Desktop,24999,0,0,24999,4499.82,20499.18,8434.72,12064.46,58.85,No,,No,0
EDU01961,2023-04-19,4,18,Noida,Delhi NCR,Tier 1,Male,35-44,Instagram,Net Banking,Mobile,11999,40,4799.6,7199.4,1295.89,5903.51,3197.69,2705.82,45.83,No,,No,0
EDU00046,2024-12-11,7,9,Ghaziabad,Delhi NCR,Tier 2,Female,13-17,Word of Mouth,Net Banking,Desktop,19999,15,2999.85,16999.15,3059.85,13939.3,5667.97,8271.33,59.34,Yes,3.3,No,0
EDU00162,2023-10-01,8,2,Madurai,Tamil Nadu,Tier 3,Other,35-44,Word of Mouth,Credit Card,Desktop,9999,0,0,9999,1799.82,8199.18,4773.39,3425.79,41.78,Yes,,No,1
EDU00289,2023-11-27,13,27,Ghaziabad,Delhi NCR,Tier 2,Other,45+,Email Campaign,Credit Card,Tablet,14999,20,2999.8,11999.2,2159.86,9839.34,3918.54,5920.8,60.17,No,,No,0
EDU01949,2024-05-27,1,4,Madurai,Tamil Nadu,Tier 3,Other,18-24,Direct/Organic,Wallet,Tablet,6999,10,699.9,6299.1,1133.84,5165.26,2637.04,2528.22,48.95,No,,No,0
EDU00576,2023-07-08,9,6,Pune,Maharashtra,Tier 1,Male,45+,School/College Partnership,UPI,Mobile,8499,10,849.9,7649.1,1376.84,6272.26,2649.36,3622.9,57.76,Yes,3.7,No,0
EDU00851,2023-09-01,12,23,Bengaluru,Karnataka,Tier 1,Other,18-24,Word of Mouth,EMI,Mobile,11999,0,0,11999,2159.82,9839.18,3574.99,6264.19,63.67,Yes,3.8,No,1
EDU00912,2024-05-17,15,5,New Delhi,Delhi NCR,Tier 1,Female,25-34,Direct/Organic,Credit Card,Mobile,14999,40,5999.6,8999.4,1619.89,7379.51,3278.89,4100.62,55.57,Yes,2.4,No,0
EDU01255,2023-05-26,3,29,Jodhpur,Rajasthan,Tier 3,Female,18-24,WhatsApp,Debit Card,Mobile,6999,0,0,6999,1259.82,5739.18,2488.58,3250.6,56.64,No,,No,2
EDU01834,2024-06-06,12,11,Kolkata,West Bengal,Tier 1,Male,18-24,Word of Mouth,Wallet,Tablet,12999,0,0,12999,2339.82,10659.18,3976.52,6682.66,62.69,Yes,3.7,No,0
EDU01723,2024-05-19,3,27,Vadodara,Gujarat,Tier 3,Female,35-44,Word of Mouth,Debit Card,Desktop,14999,10,1499.9,13499.1,2429.84,11069.26,5988.95,5080.31,45.9,Yes,4,No,0
EDU02134,2023-03-12,11,14,Pune,Maharashtra,Tier 1,Other,35-44,Direct/Organic,Credit Card,Desktop,6999,40,2799.6,4199.4,755.89,3443.51,1885.87,1557.64,45.23,Yes,3.4,No,0
EDU01736,2024-02-03,3,14,Vadodara,Gujarat,Tier 3,Other,45+,Direct/Organic,Wallet,Tablet,6999,10,699.9,6299.1,1133.84,5165.26,2466.76,2698.5,52.24,No,,No,0
EDU00933,2024-04-09,13,24,Surat,Gujarat,Tier 2,Female,45+,Word of Mouth,Net Banking,Mobile,22999,5,1149.95,21849.05,3932.83,17916.22,7263.94,10652.28,59.46,No,,No,1
EDU01101,2023-04-24,11,2,Howrah,West Bengal,Tier 3,Female,18-24,WhatsApp,EMI,Desktop,9999,50,4999.5,4999.5,899.91,4099.59,2212.71,1886.88,46.03,No,,No,1
EDU01208,2023-10-22,7,8,Vadodara,Gujarat,Tier 3,Other,45+,YouTube,Wallet,Desktop,4999,5,249.95,4749.05,854.83,3894.22,1934.94,1959.28,50.31,No,,No,0
EDU02296,2024-06-05,2,6,Howrah,West Bengal,Tier 3,Male,25-34,Word of Mouth,UPI,Desktop,8499,10,849.9,7649.1,1376.84,6272.26,2843.94,3428.32,54.66,No,,Yes,1
EDU01844,2024-08-07,3,3,Mangaluru,Karnataka,Tier 3,Male,18-24,Instagram,Net Banking,Tablet,7499,50,3749.5,3749.5,674.91,3074.59,1646.91,1427.68,46.43,Yes,3.6,No,0
EDU01849,2024-09-24,14,2,Vadodara,Gujarat,Tier 3,Female,18-24,WhatsApp,Net Banking,Tablet,9999,20,1999.8,7999.2,1439.86,6559.34,2541.22,4018.12,61.26,Yes,4.6,Yes,1
EDU01695,2023-09-18,2,14,Bengaluru,Karnataka,Tier 1,Female,45+,Word of Mouth,Wallet,Mobile,6999,15,1049.85,5949.15,1070.85,4878.3,1825.66,3052.64,62.58,Yes,3.9,No,0
EDU00086,2023-05-30,9,27,Nagpur,Maharashtra,Tier 2,Male,45+,WhatsApp,EMI,Tablet,14999,40,5999.6,8999.4,1619.89,7379.51,4350.83,3028.68,41.04,No,,Yes,1
EDU00470,2023-05-02,10,3,MUMBAI,Maharashtra,Tier 1,Female,35-44,School/College Partnership,Net Banking,Tablet,7499,0,0,7499,1349.82,6149.18,2271.58,3877.6,63.06,No,,No,0
EDU02274,2024-01-12,8,26,Coimbatore,Tamil Nadu,Tier 2,Female,18-24,Google Ads,UPI,Mobile,12999,0,0,12999,2339.82,10659.18,4889.34,5769.84,54.13,Yes,2.9,No,1
EDU02380,2023-06-09,1,20,Mumbai,Maharashtra,Tier 1,Female,18-24,Direct/Organic,Net Banking,Desktop,8999,30,2699.7,6299.3,1133.87,5165.43,1901.54,3263.89,63.19,No,,No,1
EDU00234,2024-09-20,5,29,Pune,Maharashtra,Tier 1,Other,13-17,Instagram,EMI,Mobile,6999,0,0,6999,1259.82,5739.18,2491.35,3247.83,56.59,Yes,,No,1
EDU02463,2023-01-30,7,22,Howrah,West Bengal,Tier 3,Other,25-34,WhatsApp,UPI,Mobile,24999,0,0,24999,4499.82,20499.18,10092.61,10406.57,50.77,Yes,3.9,No,0
EDU01712,2023-06-01,14,18,Nagpur,Maharashtra,Tier 2,Other,25-34,WhatsApp,Credit Card,Mobile,11999,20,2399.8,9599.2,1727.86,7871.34,3369.05,4502.29,57.2,Yes,3.7,No,0
EDU00183,2023-07-10,7,4,New Delhi,Delhi NCR,Tier 1,Other,35-44,WhatsApp,EMI,Desktop,6999,30,2099.7,4899.3,881.87,4017.43,1404.68,2612.75,65.04,No,,No,0
EDU00989,2024-02-25,6,18,Jaipur,Rajasthan,Tier 2,Other,18-24,School/College Partnership,Wallet,Tablet,11999,0,0,11999,2159.82,9839.18,4880.24,4958.94,50.4,Yes,3.7,No,0
EDU01001,2023-12-28,7,7,Kolkata,West Bengal,Tier 1,Male,45+,Instagram,Credit Card,Mobile,8999,10,899.9,8099.1,1457.84,6641.26,2263.33,4377.93,65.92,Yes,,No,1
EDU01642,2023-01-19,12,5,JODHPUR,Rajasthan,Tier 3,Female,25-34,Google Ads,Net Banking,Mobile,14999,5,749.95,14249.05,2564.83,11684.22,5939.74,5744.48,49.16,No,,No,1
EDU01463,2023-10-25,12,24,Jodhpur,Rajasthan,Tier 3,Other,35-44,Word of Mouth,Debit Card,Desktop,22999,10,2299.9,20699.1,3725.84,16973.26,7090.85,9882.41,58.22,No,,Yes,1
EDU00050,2023-09-24,10,20,Chennai,Tamil Nadu,Tier 1,Female,35-44,School/College Partnership,UPI,Desktop,8999,10,899.9,8099.1,1457.84,6641.26,2670.44,3970.82,59.79,Yes,3.9,No,3
EDU01259,2024-05-03,11,2,Ahmedabad,Gujarat,Tier 1,Female,35-44,Google Ads,Debit Card,Tablet,9999,25,2499.75,7499.25,1349.87,6149.38,2541.01,3608.37,58.68,No,,No,0
EDU00487,2024-08-15,14,8,Mangaluru,Karnataka,Tier 3,Male,35-44,Instagram,Debit Card,Desktop,4999,10,499.9,4499.1,809.84,3689.26,1541.08,2148.18,58.23,Yes,3.7,No,0
EDU02474,2023-07-28,1,9,Mangaluru,Karnataka,Tier 3,Female,35-44,Email Campaign,EMI,Mobile,19999,0,0,19999,3599.82,16399.18,7538.13,8861.05,54.03,Yes,3.9,No,0
EDU01909,2023-01-19,2,19,Bengaluru,Karnataka,Tier 1,Male,13-17,School/College Partnership,Net Banking,Desktop,9999,0,0,9999,1799.82,8199.18,2467.44,5731.74,69.91,Yes,4.9,No,3
EDU00107,2024-04-30,1,22,Noida,Delhi NCR,Tier 1,Male,45+,Google Ads,EMI,Tablet,24999,15,3749.85,21249.15,3824.85,17424.3,6039.59,11384.71,65.34,Yes,3.8,No,0
EDU00444,2024-09-12,1,7,Jaipur,Rajasthan,Tier 2,Male,35-44,Google Ads,Debit Card,Tablet,8999,40,3599.6,5399.4,971.89,4427.51,2098.98,2328.53,52.59,Yes,3.6,No,1
EDU01955,2024-02-21,7,6,Vadodara,Gujarat,Tier 3,Female,45+,Word of Mouth,Credit Card,Mobile,8499,25,2124.75,6374.25,1147.37,5226.88,2598.56,2628.32,50.28,No,,No,0
EDU00647,2023-11-20,5,3,Jodhpur,Rajasthan,Tier 3,Male,18-24,Google Ads,Credit Card,Mobile,7499,40,2999.6,4499.4,809.89,3689.51,2170.62,1518.89,41.17,No,,No,3
EDU01763,2023-06-06,3,9,Ahmedabad,Gujarat,Tier 1,Other,13-17,Word of Mouth,Credit Card,Mobile,19999,0,0,19999,3599.82,16399.18,5980.68,10418.5,63.53,Yes,3.9,No,0
EDU00727,2023-12-10,11,29,Ahmedabad,Gujarat,Tier 1,Male,35-44,Word of Mouth,UPI,Tablet,6999,0,0,6999,1259.82,5739.18,2162.86,3576.32,62.31,Yes,3.3,No,0
EDU02239,2023-06-15,8,3,Ghaziabad,Delhi NCR,Tier 2,Female,13-17,School/College Partnership,Net Banking,Desktop,7499,0,0,7499,1349.82,6149.18,2727.05,3422.13,55.65,Yes,3.4,No,0
EDU01857,2024-04-06,8,28,Vadodara,Gujarat,Tier 3,Female,45+,YouTube,Debit Card,Desktop,18999,15,2849.85,16149.15,2906.85,13242.3,5088.06,8154.24,61.58,No,,No,1
EDU02331,2024-10-20,9,24,NEW DELHI,Delhi NCR,Tier 1,Male,25-34,School/College Partnership,Net Banking,Tablet,22999,0,0,22999,4139.82,18859.18,8184.22,10674.96,56.6,No,,No,0
EDU00030,2023-06-02,12,21,Kolkata,West Bengal,Tier 1,Female,25-34,Google Ads,Debit Card,Mobile,8999,25,2249.75,6749.25,1214.87,5534.38,2895.38,2639,47.68,Yes,,No,0
EDU00170,2023-11-12,4,14,Jodhpur,Rajasthan,Tier 3,Other,45+,Word of Mouth,Wallet,Mobile,6999,10,699.9,6299.1,1133.84,5165.26,1983.68,3181.58,61.6,No,,No,1
